date,region_id,product_id,demand
2024-10-17,R2,PRD4,702.0
2024-10-18,R2,PRD4,834.0
2024-10-19,R2,PRD4,923.0
2024-10-20,R2,PRD4,1080.0
2024-10-21,R2,PRD4,850.0
2024-10-22,R2,PRD4,879.0
2024-10-23,R2,PRD4,793.0
2024-10-24,R2,PRD4,802.0
2024-10-25,R2,PRD4,725.0
2024-10-26,R2,PRD4,991.0
2024-10-27,R2,PRD4,1227.0
2024-10-28,R2,PRD4,912.0
2024-10-29,R2,PRD4,889.0
2024-10-30,R2,PRD4,549.0
2024-10-31,R2,PRD4,803.0
2024-11-01,R2,PRD4,893.0
2024-11-02,R2,PRD4,998.0
2024-11-03,R2,PRD4,1126.0
2024-11-04,R2,PRD4,958.0
2024-11-05,R2,PRD4,1021.0
2024-11-06,R2,PRD4,684.0
2024-11-07,R2,PRD4,967.0
2024-11-08,R2,PRD4,916.0
2024-11-09,R2,PRD4,1003.0
2024-11-10,R2,PRD4,896.0
2024-11-11,R2,PRD4,886.0
2024-11-12,R2,PRD4,948.0
2024-11-13,R2,PRD4,728.0
2024-11-14,R2,PRD4,937.0
2024-11-15,R2,PRD4,952.0
2024-11-16,R2,PRD4,872.0
2024-11-17,R2,PRD4,1194.0
2024-11-18,R2,PRD4,1033.0
2024-11-19,R2,PRD4,930.0
2024-11-20,R2,PRD4,966.0
2024-11-21,R2,PRD4,677.0
2024-11-22,R2,PRD4,814.0
2024-11-23,R2,PRD4,1118.0
2024-11-24,R2,PRD4,936.0
2024-11-25,R2,PRD4,1017.0
2024-11-26,R2,PRD4,1086.0
2024-11-27,R2,PRD4,858.0
2024-11-28,R2,PRD4,710.0
2024-11-29,R2,PRD4,1006.0
2024-11-30,R2,PRD4,1070.0
2024-12-01,R2,PRD4,1098.0
2024-12-02,R2,PRD4,1558.0
2024-12-03,R2,PRD4,1073.0
2024-12-04,R2,PRD4,869.0
2024-12-05,R2,PRD4,1016.0
2024-12-06,R2,PRD4,986.0
2024-12-07,R2,PRD4,1098.0
2024-12-08,R2,PRD4,1263.0
2024-12-09,R2,PRD4,1235.0
2024-12-10,R2,PRD4,1154.0
2024-12-11,R2,PRD4,1109.0
2024-12-12,R2,PRD4,1086.0
2024-12-13,R2,PRD4,1163.0
2024-12-14,R2,PRD4,1321.0
2024-12-15,R2,PRD4,1417.0
2024-12-16,R2,PRD4,1304.0
2024-12-17,R2,PRD4,893.0
2024-12-18,R2,PRD4,1034.0
2024-12-19,R2,PRD4,1145.0
2024-12-20,R2,PRD4,1004.0
2024-12-21,R2,PRD4,1205.0
2024-12-22,R2,PRD4,1317.0
2024-12-23,R2,PRD4,1288.0
2024-12-24,R2,PRD4,1058.0
2024-12-25,R2,PRD4,1019.0
2024-12-26,R2,PRD4,1079.0
2024-12-27,R2,PRD4,901.0
2024-12-28,R2,PRD4,1309.0
2024-12-29,R2,PRD4,1328.0
2024-12-30,R2,PRD4,1108.0
2024-12-31,R2,PRD4,1235.0
2025-01-01,R2,PRD4,1087.0
2025-01-02,R2,PRD4,1075.0
2025-01-03,R2,PRD4,1258.0
2025-01-04,R2,PRD4,1386.0
2025-01-05,R2,PRD4,1335.0
2025-01-06,R2,PRD4,1448.0
2025-01-07,R2,PRD4,1317.0
2025-01-08,R2,PRD4,957.0
2025-01-09,R2,PRD4,1198.0
2025-01-10,R2,PRD4,1193.0
2025-01-11,R2,PRD4,1469.0
2025-01-12,R2,PRD4,1492.0
2025-01-13,R2,PRD4,1388.0
2025-01-14,R2,PRD4,1316.0
2025-01-15,R2,PRD4,1084.0
2025-01-16,R2,PRD4,1259.0
2025-01-17,R2,PRD4,1418.0
2025-01-18,R2,PRD4,1376.0
2025-01-19,R2,PRD4,1503.0
2025-01-20,R2,PRD4,1409.0
2025-01-21,R2,PRD4,1336.0
2025-01-22,R2,PRD4,1318.0
2025-01-23,R2,PRD4,965.0
2025-01-24,R2,PRD4,1138.0
2025-01-25,R2,PRD4,1476.0
2025-01-26,R2,PRD4,1592.0
2025-01-27,R2,PRD4,1385.0
2025-01-28,R2,PRD4,1352.0
2025-01-29,R2,PRD4,1106.0
2025-01-30,R2,PRD4,1146.0
2025-01-31,R2,PRD4,4674.0
2025-02-01,R2,PRD4,1487.0
2025-02-02,R2,PRD4,1570.0
2025-02-03,R2,PRD4,1556.0
2025-02-04,R2,PRD4,1498.0
2025-02-05,R2,PRD4,1222.0
2025-02-06,R2,PRD4,1164.0
2025-02-07,R2,PRD4,1451.0
2025-02-08,R2,PRD4,1666.0
2025-02-09,R2,PRD4,1792.0
2025-02-10,R2,PRD4,1575.0
2025-02-11,R2,PRD4,1457.0
2025-02-12,R2,PRD4,1352.0
2025-02-13,R2,PRD4,1283.0
2025-02-14,R2,PRD4,1572.0
2025-02-15,R2,PRD4,1682.0
2025-02-16,R2,PRD4,1918.0
2025-02-17,R2,PRD4,1724.0
2025-02-18,R2,PRD4,1199.0
2025-02-19,R2,PRD4,1236.0
2025-02-20,R2,PRD4,3991.0
2025-02-21,R2,PRD4,1366.0
2025-02-22,R2,PRD4,1591.0
2025-02-23,R2,PRD4,1829.0
2025-02-24,R2,PRD4,1592.0
2025-02-25,R2,PRD4,1625.0
2025-02-26,R2,PRD4,1226.0
2025-02-27,R2,PRD4,1275.0
2025-02-28,R2,PRD4,4231.0
2025-03-01,R2,PRD4,1837.0
2025-03-02,R2,PRD4,1943.0
2025-03-03,R2,PRD4,1655.0
2025-03-04,R2,PRD4,1301.0
2025-03-05,R2,PRD4,1301.0
2025-03-06,R2,PRD4,1357.0
2025-03-07,R2,PRD4,1411.0
2025-03-08,R2,PRD4,1969.0
2025-03-09,R2,PRD4,1995.0
2025-03-10,R2,PRD4,1481.0
2025-03-11,R2,PRD4,1359.0
2025-03-12,R2,PRD4,1397.0
2025-03-13,R2,PRD4,1215.0
2025-03-14,R2,PRD4,1526.0
2025-03-15,R2,PRD4,1704.0
2025-03-16,R2,PRD4,1789.0
2025-03-17,R2,PRD4,1830.0
2025-03-18,R2,PRD4,1728.0
2025-03-19,R2,PRD4,1400.0
2025-03-20,R2,PRD4,1208.0
2025-03-21,R2,PRD4,1532.0
2025-03-22,R2,PRD4,1645.0
2025-03-23,R2,PRD4,2044.0
2025-03-24,R2,PRD4,1801.0
2025-03-25,R2,PRD4,1567.0
2025-03-26,R2,PRD4,1438.0
2025-03-27,R2,PRD4,1356.0
2025-03-28,R2,PRD4,1671.0
2025-03-29,R2,PRD4,1652.0
2025-03-30,R2,PRD4,1926.0
2025-03-31,R2,PRD4,5139.0
2025-04-01,R2,PRD4,1424.0
2025-04-02,R2,PRD4,1402.0
2025-04-03,R2,PRD4,4926.0
2025-04-04,R2,PRD4,1393.0
2025-04-05,R2,PRD4,1557.0
2025-04-06,R2,PRD4,1700.0
2025-04-07,R2,PRD4,1714.0
2025-04-08,R2,PRD4,1571.0
2025-04-09,R2,PRD4,1315.0
2025-04-10,R2,PRD4,1591.0
2025-04-11,R2,PRD4,1641.0
2025-04-12,R2,PRD4,1770.0
2025-04-13,R2,PRD4,1752.0
2025-04-14,R2,PRD4,1722.0
2025-04-15,R2,PRD4,1646.0
2025-04-16,R2,PRD4,1463.0
2025-04-17,R2,PRD4,1461.0
2025-04-18,R2,PRD4,1472.0
2025-04-19,R2,PRD4,1642.0
2025-04-20,R2,PRD4,1619.0
2025-04-21,R2,PRD4,1764.0
2025-04-22,R2,PRD4,1319.0
2025-04-23,R2,PRD4,1340.0
2025-04-24,R2,PRD4,1289.0
2025-04-25,R2,PRD4,1522.0
2025-04-26,R2,PRD4,1829.0
2025-04-27,R2,PRD4,1935.0
2025-04-28,R2,PRD4,1767.0
2025-04-29,R2,PRD4,1393.0
2025-04-30,R2,PRD4,1323.0
2025-05-01,R2,PRD4,1218.0
2025-05-02,R2,PRD4,1398.0
2025-05-03,R2,PRD4,1725.0
2025-05-04,R2,PRD4,1632.0
2025-05-05,R2,PRD4,1605.0
2025-05-06,R2,PRD4,1335.0
2025-05-07,R2,PRD4,1386.0
2025-05-08,R2,PRD4,1260.0
2025-05-09,R2,PRD4,1187.0
2025-05-10,R2,PRD4,1836.0
2025-05-11,R2,PRD4,1842.0
2025-05-12,R2,PRD4,1389.0
2025-05-13,R2,PRD4,1526.0
2025-05-14,R2,PRD4,1466.0
2025-05-15,R2,PRD4,1257.0
2025-05-16,R2,PRD4,1444.0
2025-05-17,R2,PRD4,1570.0
2025-05-18,R2,PRD4,1749.0
2025-05-19,R2,PRD4,1723.0
2025-05-20,R2,PRD4,1266.0
2025-05-21,R2,PRD4,1172.0
2025-05-22,R2,PRD4,1265.0
2025-05-23,R2,PRD4,1432.0
2025-05-24,R2,PRD4,1622.0
2025-05-25,R2,PRD4,1626.0
2025-05-26,R2,PRD4,1456.0
2025-05-27,R2,PRD4,1495.0
2025-05-28,R2,PRD4,1080.0
2025-05-29,R2,PRD4,1163.0
2025-05-30,R2,PRD4,1363.0
2025-05-31,R2,PRD4,1592.0
2025-06-01,R2,PRD4,1572.0
2025-06-02,R2,PRD4,1613.0
2025-06-03,R2,PRD4,1491.0
2025-06-04,R2,PRD4,1120.0
2025-06-05,R2,PRD4,1237.0
2025-06-06,R2,PRD4,1354.0
2025-06-07,R2,PRD4,1451.0
2025-06-08,R2,PRD4,1333.0
2025-06-09,R2,PRD4,1522.0
2025-06-10,R2,PRD4,1358.0
2025-06-11,R2,PRD4,1291.0
2025-06-12,R2,PRD4,1115.0
2025-06-13,R2,PRD4,1205.0
2025-06-14,R2,PRD4,1338.0
2025-06-15,R2,PRD4,1155.0
2025-06-16,R2,PRD4,1386.0
2025-06-17,R2,PRD4,1595.0
2025-06-18,R2,PRD4,1277.0
2025-06-19,R2,PRD4,999.0
2025-06-20,R2,PRD4,1183.0
2025-06-21,R2,PRD4,1339.0
2025-06-22,R2,PRD4,1635.0
2025-06-23,R2,PRD4,1655.0
2025-06-24,R2,PRD4,1232.0
2025-06-25,R2,PRD4,1119.0
2025-06-26,R2,PRD4,1144.0
2025-06-27,R2,PRD4,1201.0
2025-06-28,R2,PRD4,1388.0
2025-06-29,R2,PRD4,1422.0
2025-06-30,R2,PRD4,1398.0
2025-07-01,R2,PRD4,938.0
2025-07-02,R2,PRD4,992.0
2025-07-03,R2,PRD4,902.0
2025-07-04,R2,PRD4,1243.0
2025-07-05,R2,PRD4,1212.0
2025-07-06,R2,PRD4,1178.0
2025-07-07,R2,PRD4,1077.0
2025-07-08,R2,PRD4,1190.0
2025-07-09,R2,PRD4,900.0
2025-07-10,R2,PRD4,3472.0
2025-07-11,R2,PRD4,1309.0
2025-07-12,R2,PRD4,1304.0
2025-07-13,R2,PRD4,1255.0
2025-07-14,R2,PRD4,1104.0
2025-07-15,R2,PRD4,1147.0
2025-07-16,R2,PRD4,959.0
2025-07-17,R2,PRD4,1039.0
2025-07-18,R2,PRD4,791.0
2025-07-19,R2,PRD4,1349.0
2025-07-20,R2,PRD4,1062.0
2025-07-21,R2,PRD4,1141.0
2025-07-22,R2,PRD4,1221.0
2025-07-23,R2,PRD4,670.0
2025-07-24,R2,PRD4,923.0
2025-07-25,R2,PRD4,1004.0
2025-07-26,R2,PRD4,1164.0
2025-07-27,R2,PRD4,1264.0
2025-07-28,R2,PRD4,1157.0
2025-07-29,R2,PRD4,854.0
2025-07-30,R2,PRD4,915.0
2025-07-31,R2,PRD4,897.0
2025-08-01,R2,PRD4,992.0
2025-08-02,R2,PRD4,1375.0
2025-08-03,R2,PRD4,1337.0
2025-08-04,R2,PRD4,1333.0
2025-08-05,R2,PRD4,1020.0
2025-08-06,R2,PRD4,1086.0
2025-08-07,R2,PRD4,764.0
2025-08-08,R2,PRD4,921.0
2025-08-09,R2,PRD4,1015.0
2025-08-10,R2,PRD4,1076.0
2025-08-11,R2,PRD4,1079.0
2025-08-12,R2,PRD4,969.0
2025-08-13,R2,PRD4,893.0
2025-08-14,R2,PRD4,1047.0
2025-08-15,R2,PRD4,748.0
2025-08-16,R2,PRD4,904.0
2025-08-17,R2,PRD4,804.0
2025-08-18,R2,PRD4,938.0
2025-08-19,R2,PRD4,861.0
2025-08-20,R2,PRD4,731.0
2025-08-21,R2,PRD4,674.0
2025-08-22,R2,PRD4,913.0
2025-08-23,R2,PRD4,970.0
2025-08-24,R2,PRD4,958.0
2025-08-25,R2,PRD4,1026.0
2025-08-26,R2,PRD4,819.0
2025-08-27,R2,PRD4,930.0
2025-08-28,R2,PRD4,768.0
2025-08-29,R2,PRD4,835.0
2025-08-30,R2,PRD4,1020.0
2025-08-31,R2,PRD4,795.0
2025-09-01,R2,PRD4,1128.0
2025-09-02,R2,PRD4,959.0
2025-09-03,R2,PRD4,676.0
2025-09-04,R2,PRD4,633.0
2025-09-05,R2,PRD4,735.0
2025-09-06,R2,PRD4,797.0
2025-09-07,R2,PRD4,809.0
2025-09-08,R2,PRD4,787.0
2025-09-09,R2,PRD4,528.0
2025-09-10,R2,PRD4,712.0
2025-09-11,R2,PRD4,737.0
2025-09-12,R2,PRD4,994.0
2025-09-13,R2,PRD4,1067.0
2025-09-14,R2,PRD4,907.0
2025-09-15,R2,PRD4,915.0
2025-09-16,R2,PRD4,966.0
2025-09-17,R2,PRD4,690.0
2025-09-18,R2,PRD4,763.0
2025-09-19,R2,PRD4,756.0
2025-09-20,R2,PRD4,941.0
2025-09-21,R2,PRD4,993.0
2025-09-22,R2,PRD4,892.0
2025-09-23,R2,PRD4,953.0
2025-09-24,R2,PRD4,633.0
2025-09-25,R2,PRD4,750.0
2025-09-26,R2,PRD4,1037.0
2025-09-27,R2,PRD4,967.0
2025-09-28,R2,PRD4,882.0
2025-09-29,R2,PRD4,971.0
2025-09-30,R2,PRD4,1113.0
2025-10-01,R2,PRD4,739.0
2025-10-02,R2,PRD4,830.0
2025-10-03,R2,PRD4,822.0
2025-10-04,R2,PRD4,962.0
2025-10-05,R2,PRD4,968.0
2025-10-06,R2,PRD4,808.0
2025-10-07,R2,PRD4,868.0
2025-10-08,R2,PRD4,590.0
2025-10-09,R2,PRD4,700.0
2025-10-10,R2,PRD4,1055.0
2025-10-11,R2,PRD4,926.0
2025-10-12,R2,PRD4,3717.0
2025-10-13,R2,PRD4,966.0
2025-10-14,R2,PRD4,763.0
2025-10-15,R2,PRD4,756.0
2025-10-16,R2,PRD4,603.0
2025-10-17,R2,PRD4,927.0
2025-10-18,R2,PRD4,960.0
2025-10-19,R2,PRD4,875.0
2025-10-20,R2,PRD4,992.0
2025-10-21,R2,PRD4,1074.0
2025-10-22,R2,PRD4,659.0
2025-10-23,R2,PRD4,847.0
2025-10-24,R2,PRD4,898.0
2025-10-25,R2,PRD4,1010.0
2025-10-26,R2,PRD4,1122.0
2025-10-27,R2,PRD4,934.0
2025-10-28,R2,PRD4,876.0
2025-10-29,R2,PRD4,781.0
2025-10-30,R2,PRD4,669.0
2025-10-31,R2,PRD4,921.0
2025-11-01,R2,PRD4,939.0
2025-11-02,R2,PRD4,1257.0
2025-11-03,R2,PRD4,929.0
2025-11-04,R2,PRD4,720.0
2025-11-05,R2,PRD4,924.0
2025-11-06,R2,PRD4,702.0
2025-11-07,R2,PRD4,743.0
2025-11-08,R2,PRD4,1056.0
2025-11-09,R2,PRD4,1226.0
2025-11-10,R2,PRD4,1106.0
2025-11-11,R2,PRD4,835.0
2025-11-12,R2,PRD4,827.0
2025-11-13,R2,PRD4,781.0
2025-11-14,R2,PRD4,1115.0
2025-11-15,R2,PRD4,988.0
2025-11-16,R2,PRD4,1111.0
2025-11-17,R2,PRD4,3029.0
2025-11-18,R2,PRD4,793.0
2025-11-19,R2,PRD4,815.0
2025-11-20,R2,PRD4,821.0
2025-11-21,R2,PRD4,1112.0
2025-11-22,R2,PRD4,1099.0
2025-11-23,R2,PRD4,1092.0
2025-11-24,R2,PRD4,1069.0
2025-11-25,R2,PRD4,957.0
2025-11-26,R2,PRD4,864.0
2025-11-27,R2,PRD4,984.0
2025-11-28,R2,PRD4,1098.0
2025-11-29,R2,PRD4,996.0
2025-11-30,R2,PRD4,1307.0
2025-12-01,R2,PRD4,1217.0
2025-12-02,R2,PRD4,995.0
2025-12-03,R2,PRD4,723.0
2025-12-04,R2,PRD4,931.0
2025-12-05,R2,PRD4,975.0
2025-12-06,R2,PRD4,1224.0
2025-12-07,R2,PRD4,1301.0
2025-12-08,R2,PRD4,1328.0
2025-12-09,R2,PRD4,912.0
2025-12-10,R2,PRD4,1192.0
2025-12-11,R2,PRD4,1048.0
2025-12-12,R2,PRD4,1142.0
2025-12-13,R2,PRD4,1432.0
2025-12-14,R2,PRD4,1309.0
2025-12-15,R2,PRD4,1339.0
2025-12-16,R2,PRD4,1100.0
2025-12-17,R2,PRD4,1072.0
2025-12-18,R2,PRD4,1116.0
2025-12-19,R2,PRD4,1224.0
2025-12-20,R2,PRD4,1066.0
2025-12-21,R2,PRD4,1270.0
2025-12-22,R2,PRD4,1402.0
2025-12-23,R2,PRD4,1181.0
2025-12-24,R2,PRD4,1002.0
2025-12-25,R2,PRD4,1075.0
2025-12-26,R2,PRD4,1006.0
2025-12-27,R2,PRD4,1390.0
2025-12-28,R2,PRD4,1414.0
2025-12-29,R2,PRD4,1319.0
2025-12-30,R2,PRD4,1142.0
2025-12-31,R2,PRD4,1074.0
2023-01-01,R2,PRD5,914.0
2023-01-02,R2,PRD5,970.0
2023-01-03,R2,PRD5,846.0
2023-01-04,R2,PRD5,689.0
2023-01-05,R2,PRD5,837.0
2023-01-06,R2,PRD5,740.0
2023-01-07,R2,PRD5,741.0
2023-01-08,R2,PRD5,770.0
2023-01-09,R2,PRD5,808.0
2023-01-10,R2,PRD5,865.0
2023-01-11,R2,PRD5,669.0
2023-01-12,R2,PRD5,760.0
2023-01-13,R2,PRD5,942.0
2023-01-14,R2,PRD5,836.0
2023-01-15,R2,PRD5,1013.0
2023-01-16,R2,PRD5,975.0
2023-01-17,R2,PRD5,759.0
2023-01-18,R2,PRD5,851.0
2023-01-19,R2,PRD5,724.0
2023-01-20,R2,PRD5,809.0
2023-01-21,R2,PRD5,1120.0
2023-01-22,R2,PRD5,1048.0
2023-01-23,R2,PRD5,1035.0
2023-01-24,R2,PRD5,961.0
2023-01-25,R2,PRD5,2156.0
2023-01-26,R2,PRD5,869.0
2023-01-27,R2,PRD5,825.0
2023-01-28,R2,PRD5,939.0
2023-01-29,R2,PRD5,1015.0
2023-01-30,R2,PRD5,941.0
2023-01-31,R2,PRD5,944.0
2023-02-01,R2,PRD5,810.0
2023-02-02,R2,PRD5,753.0
2023-02-03,R2,PRD5,942.0
2023-02-04,R2,PRD5,987.0
2023-02-05,R2,PRD5,1039.0
2023-02-06,R2,PRD5,1020.0
2023-02-07,R2,PRD5,938.0
2023-02-08,R2,PRD5,841.0
2023-02-09,R2,PRD5,784.0
2023-02-10,R2,PRD5,978.0
2023-02-11,R2,PRD5,1017.0
2023-02-12,R2,PRD5,1039.0
2023-02-13,R2,PRD5,925.0
2023-02-14,R2,PRD5,1001.0
2023-02-15,R2,PRD5,829.0
2023-02-16,R2,PRD5,848.0
2023-02-17,R2,PRD5,1014.0
2023-02-18,R2,PRD5,1019.0
2023-02-19,R2,PRD5,1006.0
2023-02-20,R2,PRD5,1068.0
2023-02-21,R2,PRD5,966.0
2023-02-22,R2,PRD5,824.0
2023-02-23,R2,PRD5,964.0
2023-02-24,R2,PRD5,753.0
2023-02-25,R2,PRD5,1165.0
2023-02-26,R2,PRD5,1198.0
2023-02-27,R2,PRD5,3024.0
2023-02-28,R2,PRD5,694.0
2023-03-01,R2,PRD5,961.0
2023-03-02,R2,PRD5,780.0
2023-03-03,R2,PRD5,924.0
2023-03-04,R2,PRD5,1080.0
2023-03-05,R2,PRD5,1184.0
2023-03-06,R2,PRD5,1148.0
2023-03-07,R2,PRD5,1043.0
2023-03-08,R2,PRD5,936.0
2023-03-09,R2,PRD5,893.0
2023-03-10,R2,PRD5,1010.0
2023-03-11,R2,PRD5,1021.0
2023-03-12,R2,PRD5,1106.0
2023-03-13,R2,PRD5,1181.0
2023-03-14,R2,PRD5,1049.0
2023-03-15,R2,PRD5,938.0
2023-03-16,R2,PRD5,841.0
2023-03-17,R2,PRD5,1058.0
2023-03-18,R2,PRD5,1025.0
2023-03-19,R2,PRD5,1261.0
2023-03-20,R2,PRD5,1099.0
2023-03-21,R2,PRD5,1123.0
2023-03-22,R2,PRD5,766.0
2023-03-23,R2,PRD5,1027.0
2023-03-24,R2,PRD5,964.0
2023-03-25,R2,PRD5,1093.0
2023-03-26,R2,PRD5,1197.0
2023-03-27,R2,PRD5,1069.0
2023-03-28,R2,PRD5,989.0
2023-03-29,R2,PRD5,832.0
2023-03-30,R2,PRD5,835.0
2023-03-31,R2,PRD5,1034.0
2023-04-01,R2,PRD5,1055.0
2023-04-02,R2,PRD5,1123.0
2023-04-03,R2,PRD5,1017.0
2023-04-04,R2,PRD5,955.0
2023-04-05,R2,PRD5,994.0
2023-04-06,R2,PRD5,823.0
2023-04-07,R2,PRD5,937.0
2023-04-08,R2,PRD5,1140.0
2023-04-09,R2,PRD5,1153.0
2023-04-10,R2,PRD5,1300.0
2023-04-11,R2,PRD5,980.0
2023-04-12,R2,PRD5,914.0
2023-04-13,R2,PRD5,962.0
2023-04-14,R2,PRD5,1064.0
2023-04-15,R2,PRD5,1138.0
2023-04-16,R2,PRD5,1164.0
2023-04-17,R2,PRD5,1278.0
2023-04-18,R2,PRD5,979.0
2023-04-19,R2,PRD5,847.0
2023-04-20,R2,PRD5,830.0
2023-04-21,R2,PRD5,847.0
2023-04-22,R2,PRD5,1177.0
2023-04-23,R2,PRD5,981.0
2023-04-24,R2,PRD5,1108.0
2023-04-25,R2,PRD5,962.0
2023-04-26,R2,PRD5,1051.0
2023-04-27,R2,PRD5,728.0
2023-04-28,R2,PRD5,902.0
2023-04-29,R2,PRD5,1089.0
2023-04-30,R2,PRD5,1138.0
2023-05-01,R2,PRD5,1052.0
2023-05-02,R2,PRD5,960.0
2023-05-03,R2,PRD5,763.0
2023-05-04,R2,PRD5,889.0
2023-05-05,R2,PRD5,777.0
2023-05-06,R2,PRD5,1082.0
2023-05-07,R2,PRD5,1090.0
2023-05-08,R2,PRD5,1159.0
2023-05-09,R2,PRD5,1090.0
2023-05-10,R2,PRD5,823.0
2023-05-11,R2,PRD5,957.0
2023-05-12,R2,PRD5,919.0
2023-05-13,R2,PRD5,989.0
2023-05-14,R2,PRD5,1256.0
2023-05-15,R2,PRD5,1101.0
2023-05-16,R2,PRD5,934.0
2023-05-17,R2,PRD5,888.0
2023-05-18,R2,PRD5,852.0
2023-05-19,R2,PRD5,920.0
2023-05-20,R2,PRD5,939.0
2023-05-21,R2,PRD5,1073.0
2023-05-22,R2,PRD5,1087.0
2023-05-23,R2,PRD5,904.0
2023-05-24,R2,PRD5,886.0
2023-05-25,R2,PRD5,843.0
2023-05-26,R2,PRD5,835.0
2023-05-27,R2,PRD5,915.0
2023-05-28,R2,PRD5,1056.0
2023-05-29,R2,PRD5,971.0
2023-05-30,R2,PRD5,918.0
2023-05-31,R2,PRD5,738.0
2023-06-01,R2,PRD5,743.0
2023-06-02,R2,PRD5,965.0
2023-06-03,R2,PRD5,1005.0
2023-06-04,R2,PRD5,985.0
2023-06-05,R2,PRD5,987.0
2023-06-06,R2,PRD5,977.0
2023-06-07,R2,PRD5,796.0
2023-06-08,R2,PRD5,817.0
2023-06-09,R2,PRD5,797.0
2023-06-10,R2,PRD5,1047.0
2023-06-11,R2,PRD5,1194.0
2023-06-12,R2,PRD5,894.0
2023-06-13,R2,PRD5,749.0
2023-06-14,R2,PRD5,764.0
2023-06-15,R2,PRD5,816.0
2023-06-16,R2,PRD5,824.0
2023-06-17,R2,PRD5,852.0
2023-06-18,R2,PRD5,971.0
2023-06-19,R2,PRD5,975.0
2023-06-20,R2,PRD5,784.0
2023-06-21,R2,PRD5,774.0
2023-06-22,R2,PRD5,815.0
2023-06-23,R2,PRD5,823.0
2023-06-24,R2,PRD5,903.0
2023-06-25,R2,PRD5,1013.0
2023-06-26,R2,PRD5,829.0
2023-06-27,R2,PRD5,713.0
2023-06-28,R2,PRD5,681.0
2023-06-29,R2,PRD5,659.0
2023-06-30,R2,PRD5,713.0
2023-07-01,R2,PRD5,1019.0
2023-07-02,R2,PRD5,1087.0
2023-07-03,R2,PRD5,837.0
2023-07-04,R2,PRD5,768.0
2023-07-05,R2,PRD5,662.0
2023-07-06,R2,PRD5,761.0
2023-07-07,R2,PRD5,852.0
2023-07-08,R2,PRD5,702.0
2023-07-09,R2,PRD5,919.0
2023-07-10,R2,PRD5,731.0
2023-07-11,R2,PRD5,873.0
2023-07-12,R2,PRD5,687.0
2023-07-13,R2,PRD5,584.0
2023-07-14,R2,PRD5,703.0
2023-07-15,R2,PRD5,789.0
2023-07-16,R2,PRD5,891.0
2023-07-17,R2,PRD5,886.0
2023-07-18,R2,PRD5,615.0
2023-07-19,R2,PRD5,774.0
2023-07-20,R2,PRD5,752.0
2023-07-21,R2,PRD5,626.0
2023-07-22,R2,PRD5,788.0
2023-07-23,R2,PRD5,953.0
2023-07-24,R2,PRD5,871.0
2023-07-25,R2,PRD5,653.0
2023-07-26,R2,PRD5,670.0
2023-07-27,R2,PRD5,839.0
2023-07-28,R2,PRD5,678.0
2023-07-29,R2,PRD5,703.0
2023-07-30,R2,PRD5,801.0
2023-07-31,R2,PRD5,765.0
2023-08-01,R2,PRD5,614.0
2023-08-02,R2,PRD5,618.0
2023-08-03,R2,PRD5,481.0
2023-08-04,R2,PRD5,592.0
2023-08-05,R2,PRD5,786.0
2023-08-06,R2,PRD5,621.0
2023-08-07,R2,PRD5,790.0
2023-08-08,R2,PRD5,473.0
2023-08-09,R2,PRD5,425.0
2023-08-10,R2,PRD5,520.0
2023-08-11,R2,PRD5,645.0
2023-08-12,R2,PRD5,806.0
2023-08-13,R2,PRD5,738.0
2023-08-14,R2,PRD5,674.0
2023-08-15,R2,PRD5,656.0
2023-08-16,R2,PRD5,475.0
2023-08-17,R2,PRD5,552.0
2023-08-18,R2,PRD5,507.0
2023-08-19,R2,PRD5,684.0
2023-08-20,R2,PRD5,699.0
2023-08-21,R2,PRD5,608.0
2023-08-22,R2,PRD5,604.0
2023-08-23,R2,PRD5,539.0
2023-08-24,R2,PRD5,618.0
2023-08-25,R2,PRD5,457.0
2023-08-26,R2,PRD5,652.0
2023-08-27,R2,PRD5,629.0
2023-08-28,R2,PRD5,722.0
2023-08-29,R2,PRD5,634.0
2023-08-30,R2,PRD5,553.0
2023-08-31,R2,PRD5,455.0
2023-09-01,R2,PRD5,639.0
2023-09-02,R2,PRD5,520.0
2023-09-03,R2,PRD5,534.0
2023-09-04,R2,PRD5,536.0
2023-09-05,R2,PRD5,558.0
2023-09-06,R2,PRD5,554.0
2023-09-07,R2,PRD5,263.0
2023-09-08,R2,PRD5,661.0
2023-09-09,R2,PRD5,638.0
2023-09-10,R2,PRD5,534.0
2023-09-11,R2,PRD5,632.0
2023-09-12,R2,PRD5,637.0
2023-09-13,R2,PRD5,539.0
2023-09-14,R2,PRD5,577.0
2023-09-15,R2,PRD5,438.0
2023-09-16,R2,PRD5,584.0
2023-09-17,R2,PRD5,574.0
2023-09-18,R2,PRD5,751.0
2023-09-19,R2,PRD5,593.0
2023-09-20,R2,PRD5,710.0
2023-09-21,R2,PRD5,447.0
2023-09-22,R2,PRD5,483.0
2023-09-23,R2,PRD5,599.0
2023-09-24,R2,PRD5,750.0
2023-09-25,R2,PRD5,580.0
2023-09-26,R2,PRD5,548.0
2023-09-27,R2,PRD5,489.0
2023-09-28,R2,PRD5,484.0
2023-09-29,R2,PRD5,485.0
2023-09-30,R2,PRD5,597.0
2023-10-01,R2,PRD5,624.0
2023-10-02,R2,PRD5,607.0
2023-10-03,R2,PRD5,612.0
